asin,brand_name,description,feature,name,price,stock,category,rating
B000HD4N3U,Mirror,"This Samsung Behold SGH-T919 Mirror-Liked Screen Protector keeps your Behold SGH-T919 screen from scratches and doesn't affect the sensitivity of the touch feature. When the screen is shut off, it makes your Behold SGH-T919 look like a mirror!","Makes your Behold SGH-T919 screen look like a mirror when the screen is shut off,When the screen is activated, the screen contents appear like normal,Behold SGH-T919 Mirror Screen protector shield prevents your Behold SGH-T919 screen scratches,Easy to apply with no bubbles,Comes with 1 piece for front side only",Mirror Like Screen Protector Shield for Samsung Behold SGH-T919,0.0,100,Cell Phones,2.6666666666666665
B000HD79J0,Cardo,"The new scala-700 headset offers the best of all worlds: light-weight and stylish, yet feature rich and user friendly. It includes all of the advanced features one would expect in a Bluetooth headset, such as voice dial and re-dial, call waiting, conference calling, call reject, and wind and noise reduction, plus unique features that set it apart from other headsets","Location Buzzer: press a button on their mobile phones to activate the locator,six-level volume range, speaker booster and echo-cancellation technology further enhance the headset's superb audio quality,Talk time: up to 10 hours - Standby time: 240 hours,Battery Status LEDs: blue  fully charged; blue and red  half charged; red  immediate need for recharge,Compatible with Bluetooth Capable Phones",Cardo Systems Scala 700 Bluetooth Headset [Retail Packaged],0.0,100,Cell Phones,3.9583333333333335
B000HDZA28,Telestial,"The OneRate International SIM Card has been designed with simplicity in mind. The OneRate SIM Card comes with USD 5.00 of credit, both a US and a Global UK phone number and international roaming coverage in over 190 countries. Rates to make calls, sent texts or use data start at just 39c per minute, MB and text. Added conveniences such as online call records, auto-recharge feature and 24/7 customer support, makes the OneRate International SIM card service easy to use. For a list of countries covered and complete rates, please click on the product images above and zoom into the rate table and country list. OneRate SIM Card Additional Highlights - Online Travel Journal - Facebook Notifications - No connection fee - It is prepaid, so no contracts, no credit checks and no monthly fees Note: Calls received on your US phone number incur a USD0.19/min surcharge in all countries. Text messages received on your US phone number cost USD 0.10 per message in all countries. Handset Travel Buddy: -Quad-band GSM 850/900/1800/1900 MHz -Dual Active SIM -SMS Messaging -MP3 player -Loudspeaker -Unlocked -Talk time (up to): 4 hrs -FCC and CE certified The Travel Buddy is a quad-band handset, which means it works everywhere in the world except South Korea, Japan and Canada.","Calls from $0.39/min and text messages from $0.39/message,Excellent mobile coverage in over 190 countries.,Receive an UK +447 and US +1 phone number with $5.00 call credit. You can be reached at both numbers at the same time.,Recharge minutes anytime via the phone or web, or enable the Auto-Recharge feature.,Travel Buddy quad-band handset for global calling and texting - no data capabilities",Telestial Travel Buddy Quad-Band Handset and OneRate Prepaid International SIM with USD 5.00 Credit,0.0,100,Cell Phones,4.2
B000HJC56G,Virgin Mobile Slice,"Thin, is the latest trend in consumer technology. With  IM and email capabilities, VAM capable, downloadable games, a WAP 2.0 Web Browser and Superphonic ringtones this ultra cool candy bar style thin phone is sure to catch some attention.</>Grab yourself a Slice before it's all gone! This super thin phone comes loaded with superphonic ringtones, a full-color screen, a Web browser, and more. Even with all that packed in, the Slice is just 0.4-inches thick. Compatible with Virgin Mobile pay-as-you-go cell phone service, the Starcom Slice packs affordability and great features into a chic, slim package.</><B>Design</B><br> The Slice features a large 128 x 128 pixel full-color screen with support for over 65,000 colors. A charging port is positioned on the bottom of the unit, while most of the phone's features and on-screen menus are controlled by a five-way center button on the handset's control pad. Lastly, the internal antenna is safely tucked away, keeping the phone's design slim and portable.</><B>Calling Features</B><br> The Slice's built-in address book can store up to 500 entries for quick and easy management of your contacts. The phone comes with built-in polyphonic ringtones plus a vibrating alert. Ringtones can be assigned to specific callers so you don't have to look at the phone to know who's calling.</><B>Messaging and Internet</B><br> The Slice covers the messaging basics with support for sending and receiving text messages easily and quickly (Virgin Mobile text messaging charges apply). T9 text entry, which is a technology that makes it easier for people to enter words and text on handsets, is built into the unit--a plus for mobile email and text messaging users.</>The phone fully supports Virgin Mobile's wireless content service, VirginXtras. Use the pay-per-use service to download ringtones, get content and vote in TV-based polls via the MTV area of your phone, or get jokes and updates from Comedy Central. Pick a celebrity voice to answer your voicemail, or get a Sponge Bob thought of the day. Need to jog your memory? Use Virgin's wacky song ID service. Press the Song ID command, point your Slice towards a song that's playing in the room, and within minutes a text message appears identifying the song's title.</>The Slice ships with a number of handy tools including a calendar, a calculator with a tip calculator, and an alarm clock.</><B>Imaging and Entertainment</B> <br> The phone features custom Virgin Mobile graphics--screen savers, wallpaper and menu icons--that let you dress up your phone to suit your personality. For gamers, the Slice comes pre-loaded with three games and more are available via the VirginXtras service.</><B>Vital Statistics</B> <br> The Starcom Slice weighs 2.30 ounces and measures 4.30 x 1.80 x 0.40 inches. Its lithium-ion battery is rated at up to 3.83 hours of digital talk time, and up to 270 hours of digital standby time. It runs on the CDMA 1900 frequency. The phone comes with a one year limited warranty.",,STARCOM SLICE PREPAID VIRGIN MOBILE CELL PHONE,0.0,100,Cell Phones,2.5
B000I1D2M4,Wireless Galaxy,,,"3 pcs USB ActiveSync Charge Kit fits Palm Tungsten T5, E2, TX, Treo 650",0.0,100,Cell Phones,1.0
4639725043,Lipton,"Lipton Yellow Label Tea use only the finest tea leaves.  These leaves are specially cut to expose more of the juices, then they are curled into tiny beads to seal in more of the flavor.  Enjoy a hot cup of Lipton Yellow Label Tea today.</>Tea</>Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition.",,Lipton Yellow Label Tea (loose tea) - 450g,12.46,100,Grocery,4.25
4639725183,Lipton,"Lipton Yellow Label Teabags uses a new way to make tea. To lock in as much of the tea taste and aroma as possible, we developed an innovative new process. We press fresh, high quality tea leaves to release their natural essence and we have developed a new blend with this essence. Enjoy a cup of tea with perfect color and taste that reinvigorates you. Shipping weight 14.00 Keywords Search Terms black tea bags Lipton tea bags</>Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition.",,Lipton Yellow Label Finest Blend Tea Bags 100 tea bags Pack of 2 (2 x 7 ox / 2 x 200 g),12.98,100,Grocery,4.818181818181818
5463213682,Organo Gold,"20 Sachets</>Empty contents into cup
Pour 8oz of water into cup
Stir and serve</>Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition.",,Organo Gold Cafe Supreme 100% Certified Ganoderma Extract Sealed,29.9,100,Grocery,4.888888888888889
9742356831,Mae Ploy,"Mae Ploy Thai green curry paste.</>Ingredients green chile, garlic, shallot, lemongrass, salt, galanga, shrimp paste, kaffir lime peel, coriander seed, pepper, cumin, turmeric.</>Actual product packaging and materials may contain more and different information than what is shown on our website. We recommend that you do not rely solely on the information presented and that you always read labels, warnings, and directions before using or consuming a product. Please see our full disclaimer below.</>Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition.",,"Mae Ploy Green Curry Paste, 14 oz",0.0,100,Grocery,4.585106382978723
B00004S1C5,Harold Import Company,"This set is a great value from one of the greatest names in the baking business - six of Ateco's rich, lively food dye colors are included here, the kind that professionals use to color their own creations. Perfect for coloring icing - contains black, blue, yellow, green, pink & red certified gel food colors. Made in USA. Ateco products are the result of over ninety-eight years and four generations of development.</>From Easter eggs to colorful cookies, Spectrum's gel food colorings provide a wide range of decorative touches, with gorgeous colors and an enormous range of depth. Each color--black, blue, yellow, green, pink, and red--comes in a soft-sided plastic squeeze bottle that allows you to add a drop of color at a time to frostings and fillings. Paste colors are much more intense than more common liquid colors, and these will last through hundreds of fanciful cookies, providing stunning, professional-looking results. <I>--Jill Lightner</I>","Six certified gel colors included - black, blue, yellow, green, pink and red,From Ateco,Squeeze bottle allows precise color control,12-color range,Made in the U.S.","Ateco Food Coloring Kit, 6 colors",0.0,100,Grocery,4.090909090909091
B00004W4VD,Nesco,"Love jerky but not the price? Make it cheap and healthy with your Nesco Jerky gun and spices!</>Make perfect jerky sticks and strips with ease every time using the Jerky Works! This kit contains everything you need to start making flavorful beef jerky. The jerky gun includes three attachments: a flat tip for making jerky strips and 2 round tips for making large and small jerky sticks. Kit includes five jerky spices and cures in original, Cajun, and pepperoni flavors.","Makes beef jerky from ground meat,Quick and easy: jerky finished in about four hours,9-inch jerky gun with three attachments for strips and sticks,Five spice packets and five jerky-cure packets included,Use with any food dehydrator",Metalware Open Country Beef Jerky Works Kit,0.0,100,Grocery,4.6
B000052X2S,Ricola,"Effective relief. Fights coughs naturally. Soothes sore throats. From Switzerland. Ricola Sugar Free Swiss Herb is the sugar free version of Ricola's famous Original Herb Cough Drops, made today just as they were in the 1930's using the highest quality.",,"Ricola Cough Suppressant Throat Drops, Swiss Herb, Sugar Free, 19 ct",3.13,100,Grocery,4.785714285714286
B000052Y74,Biotne,"Biotene Dry Mouth Gum Natural Enzyme Protection 16 Piece(s)</>Lactoperoxidase (0.11 units), Glucose Oxidase (0.15 units)</>Chew one or two pieces, as required, to relieve dry mouth and throat (especially recommended after meals when unable to brush). Biotene gum does not stick to dental appliances.</>Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition.",,Biotene Dry Mouth Gum Natural Enzyme Protection 16 Piece(s),0.0,100,Grocery,3.5
B00005344V,Traditional Medicinals,"Personality: Wise and lively, a breath of fresh air. Herbal Power: Gently shakes things up and helps you Breathe Easy. Reason to Love: One of our original formulas, Breathe Easy tea has been supporting people for nearly four decades. This enduring classic combines the best of Western herbalism with ancient Traditional Chinese wisdom resulting in a unique blend that warms and engages the senses. Eucalyptus, fennel and licorice are combined with Bi Yan Pian extract, a traditional Chinese formula of 12 different herbs. We love this aromatic and fragrant blend that soothes with its warm and spicy taste. Taste: Balanced bittersweet, with hints of aromatic citrus. These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure or prevent any disease.</>For nearly forty years, weve been passionate about connecting people with plants and passing along the centuries-old wisdom of how to use them. So even though our packaging has changed, our aspirations remain the same: help you use plants to be healthy. Same great teas, same old us: devoted stewards of traditional herbal knowledge, practitioners of sustainable sourcing, meticulous judges of highest quality herbs, caring members of our communities, proud employee-owners of our independent company, herb nerds, and plant people who, without meaning to sound too hippie about it, feel like the plants are talking to us. We hope you will enjoy the fruits (or flowers, roots and leaves) of our labor</>This product is labelled to United States standards and may differ from similar products sold elsewhere in its ingredients, labeling and allergen warnings</><P>As with any herbal supplement, do not use during pregnancy or lactation without the advice of a practitioner trained in medicinal herbalism.</P></>Organic licorice root 300 mg, Organic eucalyptus leaf [PhEur] 285 mg, Organic bitter fennel fruit [PhEur] 255 mg, Bi Yan Pian dry aqueous extract 8:1 120 mg, Proprietary Blend: 540 mg Organic peppermint leaf, Organic calendula flower, Pluerisy root, Organic ginger rhizome This is the pharmacopoeial quality standard we use because quality matters.</>TO ENJOY POUR 8 oz. freshly boiled water over 1 tea bag. COVER cup & STEEP for 10-15 minutes. SQUEEZE tea bag to ensure maximum goodness in your cup. ENJOY up to 3 cups daily. Especially good with honey!</>PLEASE NOTE: Product image is representative of the product offered but may not have the exact attributes. Please read product description for the specific attributes of this product. The information above is intended for reference only. While we attempt to keep our information accurate, we cannot guarantee it is an accurate representation of the latest formulation of the product. If you have any concerns, please visit the vendor's web site. The information above are the views of the product's manufacturer. These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure or prevent any disease.</>Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition.",,"Traditional Medicinals Organic Breathe Easy Seasonal Tea, 16 Tea Bags (Pack of 6)",28.68,100,Grocery,4.764705882352941
B00005BPQ9,Whoppers,"WHOPPERS Malted Milk Balls are the classic confections that have delighted chocolate lovers for decades Enjoy the classic combination of crunchy malt and smooth milk chocolate WHOPPERS Candies are the perfect snack for the office, home, or on the go You can even use them for edible crafts or baking Great for filling candy bowls, snacking with your favorite movie or TV show, or simply enjoying as an afternoon treat WHOPPERS Malted Milk Balls are OU Certified as a Kosher food Stock up for snacks and special events with this pack of 12 individual 7-ounce bags.</>All major allergens are contained and listed as ingredients on our labels. As recommended by Food Allergy and Anaphylaxis Network (FAAN), please check the label on each package before purchasing.</>'SUGAR; CORN SYRUP; PARTIALLY HYDROGENATED PALM KERNEL OIL; WHEY (MILK); MALTED MILK (BARLEY MALT; WHEAT FLOUR; MILK; SALT; SODIUM BICARBONATE); COCOA; CONTAINS 2% OR LESS OF; RESINOUS GLAZE; SORBITAN TRISTEARATE; SOY LECITHIN; SALT; NATURAL AND ARTIFICIAL FLAVOR; CALCIUM CARBONATE; TAPIOCA DEXTRIN.'</>Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition.","<span class=""a-size-base a-color-secondary"">
                1/2 cup butter or margarine (1 stick) , softened
            </span>,<span class=""a-size-base a-color-secondary"">
                1/2 cup granulated sugar
            </span>,<span class=""a-size-base a-color-secondary"">
                1/2 cup packed light brown sugar
            </span>,<span class=""a-size-base a-color-secondary"">
                1 egg
            </span>,<span class=""a-size-base a-color-secondary"">
                1-3/4 cups all-purpose flour
            </span>,<span class=""a-size-base a-color-secondary"">
                1/2 teaspoon baking soda
            </span>,<span class=""a-size-base a-color-secondary"">
                1/4 teaspoon salt
            </span>,<span class=""a-size-base a-color-secondary"">
                2-1/2 cups crushed WHOPPERS Malted Milk Balls (about 1-1/2 (5 oz.) boxes)
            </span>","WHOPPERS Candy (Chocolate Covered Malted Milk Candy Balls),7 Ounce Bag (Pack of 12)",0.0,100,Grocery,4.653846153846154
B00005IX97,Espressione,"Espressione Classic Espresso is a rich blend suited for the North American palate. Each ESE (Easy Serving Espresso) pod contains seven grams of coffee that have been compressed into a convenient filter package that eliminates the need to guess and gauge the exact amount of coffee needed per serving. Produced by an Old World Italian coffee roaster, Espressione coffee blends are of the finest quality, featuring the best varieties of Arabica and Robusta coffee.</>From Espressione come these pods containing 100 percent arabica coffee for fuss-free espresso brewing. Each sealed pod, which resembles a round tea bag, contains the proper amount of ground coffee (7 grams to be exact) to make a single serving of decaffeinated espresso. Afterward, the pod can be tossed away. There's no messy, uncertain measuring of coffee into an espresso machine's filter and no messy cleanup. The espresso for the pods comes freshly roasted from selected Italian roasters. The pods fit espresso machines using the trademark E.S.E. (Easy Serving Espresso), including certain models of espresso makers made by Briel, FrancisFrancis!, DeLonghi, and others. <I>--Fred Brack</I>","Pods compatible with all machines using the E.S.E trademark,Each pod equals one serving,Italian roasted espresso used in pods,Throwaway pods make espresso with no fuss, no mess,Proper amount of coffee every time","Espressione 100% Arabica Coffee, 150-Count Pods",64.88,100,Grocery,4.0
B00005OTYO,Rival,"Homemade ice cream tastes even better when it's made the old-fashioned way. This Rival 5-qt. ice cream maker features a traditionally styled wooden exterior with brass bands. Ice cream is ready to eat in 25 to 40 minutes. Machine shuts off automatically when ice cream is ready. Make your ice cream from scratch or use prepared Rival mixes. Uses table salt or rock salt. No. 8550. Made in USA. 15Hx12"" diameter.",Makes up to 4 batches of ice cream,Rival 5-Pound Bag of Rock Salt,0.0,100,Grocery,2.8
B00006BN4U,Powerbar,"100% DV energy releasing B Vitamins. 320mg Electrolytes [Electrolytes: Sodium, Potassium and Chloride (Chloride 30mg per bar)]. 24g Complex carbohydrates.</>Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition.",,"PowerBar Performance Energy Bar, Chocolate, 2.29-Ounce Bars (Pack of 24)",40.85,100,Grocery,3.888888888888889
B00006FMLY,Wilton,"Sprinkle your treats with sweet color using this assortment of jimmies in blue, red, green, yellow, orange, and pink. These rainbow sprinkles are great for cupcakes, cakes and other desserts.","Bright jimmies add a burst of color to your favorite treats,Color: Assorted,Net weight: 3.2 oz. (90 g),Certified Kosher,Made in a facility that also processes peanuts, tree nuts, milk and wheat products,Certified Kosher,3.0-Ounce total,Dazzling decorations for every occasion","Wilton Jimmies Rainbow Sprinkle Assortment, 3.2 oz. - Cake Decorating Supplies",10.41,100,Grocery,4.1891891891891895
B00006FWVX,Wilton,"Can't find candy to match your party theme? Color your own brightly colored candies, lollipops, and cake pops with this candy decorating color set. Oil-based colors are specially formulated to work with our Candy Melts candy. Contains 0.25 oz. (7 g) each yellow, orange, red, and blue candy colors.","Four oil-based colors are specially formulated to work with candy,Color: Assorted,Net weight: 1 oz. (28.3 g),Certified Kosher,Made in the USA; made on equipment that also processes milk, wheat, peanuts, tree nuts, fish and shellfish","Wilton Candy Decorating Primary Colors Set, 1 oz.",6.3,100,Grocery,4.297297297297297
B00006G930,Wilton,"You can do it all with Wilton decorator icings! Perfect roses or beautiful borders can be piped right from the can. Wilton is the only ready-to-use icing ideal for all decorating. The pure white color of our white icing means decorators will achieve the true colors they want. Rich, creamy texture and delicious taste are great for frosting and filling cakes, cookies and cupcakes. One can covers two 8 or 9 in. layers or one 9 x 13 in. cake. White",,"Wilton Ready To Use Decorator Icing, White",0.0,100,Grocery,4.0
B00006IDJU,Nestle Coffee Mate,"Coffee-mate 35170BX French Vanilla Creamer, 0.375oz (Box of 50)</>WATER, SUGAR, COCONUT OIL, LESS THAN 2% OF SODIUM CASEINATE (A MILK DERIVATIVE)**, DIPOTASSIUM PHOSPHATE, MONO- AND DIGLYCERIDES, NATURAL AND ARTIFICIAL FLAVORS, SUCRALOSE, ARTIFICIAL COLORS.CONTAINS: A MILK DERIVATIVE.** Not a source of lactose.</>Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition.",,"Coffee-mate 35170BX French Vanilla Creamer, 0.375oz (Box of 50)",5.54,100,Grocery,4.2
B00006IDJY,N'Joy,"Nothing tastes better than a beverage prepared just the way you like it. Enhance your favorite hot or iced coffee and tea with sweetener that you can keep in the breakroom or in your bag for use on your daily commute. Great for home or the office breakroom. Easy to use  makes coffee-making efficient in the morning. An N'Joy sugar 3-pack is great for your home or the office breakroom. Easy to use  N'Joy sugar canisters make coffee-making efficient in the morning.</>Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition.",,"Njoy Sugar, 20 Oz. Canisters, Pack Of 3",5.18,100,Grocery,3.5
B00006IDK9,Pirouline,"Almost forty years ago, a man and a woman made a decision to raise their family and build their life in America, harnessing their skills, their passions and their sheer force of will to create a new company called Pirouline. They built Pirouline with their bare hands (literally), pouring the bakery foundation, raising the walls, designing the equipment. They took the most famous of his familys wonderful cookies and reinvented it for the American market, creating an experience no one here had ever had before and, along the way, a home for hundreds of American workers. And in doing so, they honored the past, taking the legacy of Peters forefathers, and transforming it into a promise for tomorrow and a commitment to the team who will get us there. This is what the American Dream looks like. It is simply the story of ordinary people coming together to build a better, richer, fuller life for themselves, and then inviting the next generation of dreamers to join them and share in that future.</>Contains wheat, milk, soy, peanuts. . This product is labelled to United States standards and may differ from similar products sold elsewhere in its ingredients, labeling and allergen warnings</>Sugar, Flour (Enriched Wheat Flour [Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid], Malted Barley Flour), Vegetable Oil (Highly Refined Palm Oil, Highly Refined Peanut Oil), Cocoa Powder (processed with alkali), contains 2% or less of Highly Refined Hazelnut Oil, Vanilla Bean, Rice Flour, Soy Flour, Whey, Sugarcane Molasses, Soy Lecithin, Salt, Caramel Color, Corn Starch, Natural Flavors. Contains: Wheat, Soy, Milk. May Contain: Peanuts, Hazelnuts.</>Keep cool and dry.</>Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition.",,"Pirouline Rolled Wafers, Chocolate Hazelnut, 14-Ounce Tins (Pack of 6)",30.0,100,Grocery,4.1923076923076925
B000089D9T,Nestle Coffee Mate,"Coffee-mate 35110BX Original Creamer, 0.375oz (Box of 50)</>WATER, COCONUT OIL, SUGAR, SODIUM CASEINATE (A MILK DERIVATIVE)**, DIPOTASSIUM PHOSPHATE, MONO- AND DIGLYCERIDES, ARTIFICIAL FLAVOR, BETA-CAROTENE COLOR. ** Not a source of lactose.</>Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition.",,"Coffee-mate 35110BX Original Creamer, 0.375oz (Box of 50)",0.0,100,Grocery,5.0
B00008CQRK,Douwe Egberts,"Douwe Egberts coffee is one of the most popular in Europe. Aroma Rood is a fragrant, full body and spicy coffee. It is a composition of powerful Robusta and aromatic Arabica coffee beans</>100% Ground Coffee</>Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition.",,"Douwe Egberts Aroma Rood Ground Coffee, 8.8-Ounce Package",14.95,100,Grocery,3.8055555555555554
B00008RCN8,Orbit Gum,"<b>Wrigleys Orbit Brand Chewing Gum:</b></br> Get that just brushed clean feeling when youre on the go with Orbit sugar-free gum.</br> Spearmint FlavorGet that just brushed clean feeling anytime, anywhere, with Orbit Spearmint Gum.</><b>Ingredients</b><br> Malitol, Sorbitol, Gum Base, Sodium Polyphosphate, Acacia, Glycerol, Natural & Artificial Flavors, Mannitol, Aspartame, Color Added, Acesulfame K, Carnauba Wax, BHA (to maintain freshness), Phenylketonurics: Contains Phenylalanine.</><b>Nutrition Facts</b><br> <br> Serving size, 1 piece (1.93g).</>(Amount per serving is followed by % of daily value)<br> Calories: 5<br> Calories from Fat: 0<br> Total Fat: 0.0%<br> Sodium: 0.0%<br> Total Carbohydrate: 1 g, 1%<br> Sugar Alcohol: 1 g, 0%<br> Protein: 0.0%<br></>Phenylketonurics: Contains Phenylalanine.</>Sorbitol, Gum Base, Glycerol, Mannitol, Natural and Artificial Flavors, Xylitol, Aspartame, Acesulfame K, Lecithin, Blue 1 Lake, Bht (to Maintain Freshness), Color Added. Phenylketonurics: Contains Phenylalanine</>Remove product from packaging</>Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition.",,"Orbit Spearmint Sugarfree Gum, 14 Pieces (12 Pack)",13.08,100,Grocery,4.4602272727272725
B0000A0BS3,Starbucks,"A wonderfully balanced cup with notes of nut and cocoa and a touch of sweetness from the roast. Its a hospitable blend of the finest Latin American beans that we've been offering to coffee lovers since the very beginning without the caffeine. Its the rich and lively blend that started it all.</>Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition.",,"Starbucks Decaf House Blend Ground Coffee, 12 Ounce (Pack of 6)",59.17,100,Grocery,4.526315789473684
B0000A0BS5,Starbucks,"Every espresso beverage we handcraft for you begins right here. Our master roasters coax the beans along, the heat taking them deep and dark, for a recipe for caramelly sweetness so right its never been changed. The quest began in 1975 with a search for the perfect melding of beans and roast, ending months of intense experimentation later with the coffee youre holding in your hand. A blend of beans from Latin America and Asia/Pacific, roasted the way only we know how.</>Proportion - Measure 2 Tbsp (10g) ground coffee to 6 fl oz (180 ml) water. To adjust strength, add hot water after brewing. Water - Use fresh, filtered water. Freshness - Once opened, store beans for no longer than a week in an airtight container. Keep in</>Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition.",,"Starbucks Espresso Roast Dark Roast Ground Coffee, 12-Ounce Bag",0.0,100,Grocery,4.333333333333333
B0000A1OEF,Wilton,"Add shimmering color to your desserts! Brilliant edible glitter is here in a great variety of colors, ready to decorate cakes, cupcakes, cookies and ice cream for holidays and everyday fun. Great for stenciling or highlighting messages, borders, flowers and snow scenes. Certified Kosher.","Great for stenciling or highlighting messages borders flowers and snow scenes,Bottle contains 1/4 ounces,Add shimmering color to your desserts,1/4-ounce bottle,Certified Kosher.",Wilton Purple Cake Sparkles,5.55,100,Grocery,4.066666666666666
B0000A9XZO,Wilton,This Product is used best used while cooking. This is best kitchenware Product. This Product is manufactured in United States.,"This product is used best used while cooking,This is best kitchenware product,This product is manufactured in United States",Wilton Bake Easy Non-Stick Spray,0.0,100,Grocery,4.7272727272727275
